* /home/saurabh/pilot_related/new_installer/esim-1.1.2/examples/7805voltageregulator/7805voltageregulator.cir
Transient Analysis  Thu Aug 22 10:12:07  2019
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
131	1.595869e-003	-5.33458e+000	
132	1.596188e-003	-5.33502e+000	
133	1.596460e-003	-5.33540e+000	
134	1.596737e-003	-5.33579e+000	
135	1.596933e-003	-5.33607e+000	
136	1.597194e-003	-5.33645e+000	
137	1.597544e-003	-5.33695e+000	
138	1.597912e-003	-5.33749e+000	
139	1.598551e-003	-5.33843e+000	
140	1.599059e-003	-5.33918e+000	
141	1.599669e-003	-5.34007e+000	
142	1.600000e-003	-5.34055e+000	
143	1.600488e-003	-5.34125e+000	
144	1.600996e-003	-5.34197e+000	
145	1.601580e-003	-5.34278e+000	
146	1.602315e-003	-5.34380e+000	
147	1.603190e-003	-5.34500e+000	
148	1.604147e-003	-5.34630e+000	
149	1.605384e-003	-5.34797e+000	
150	1.606723e-003	-5.34976e+000	
151	1.608333e-003	-5.35189e+000	
152	1.609805e-003	-5.35383e+000	
153	1.611354e-003	-5.35587e+000	
154	1.612826e-003	-5.35779e+000	
155	1.614218e-003	-5.35961e+000	
156	1.615873e-003	-5.36175e+000	
157	1.618317e-003	-5.36491e+000	
158	1.622030e-003	-5.36967e+000	
159	1.626624e-003	-5.37551e+000	
160	1.633238e-003	-5.38383e+000	
161	1.641745e-003	-5.39436e+000	
162	1.652890e-003	-5.40789e+000	
163	1.669519e-003	-5.42751e+000	
164	1.688281e-003	-5.44885e+000	
165	1.708590e-003	-5.47101e+000	
166	1.729486e-003	-5.49280e+000	
167	1.750868e-003	-5.51406e+000	
168	1.776711e-003	-5.53837e+000	
169	1.816186e-003	-5.57266e+000	
170	1.832860e-003	-5.58612e+000	

Index   time            alli            
--------------------------------------------------------------------------------
171	1.845959e-003	-5.59627e+000	
172	1.854960e-003	-5.60304e+000	
173	1.865294e-003	-5.61060e+000	
174	1.876553e-003	-5.61859e+000	
175	1.899073e-003	-5.63377e+000	
176	1.915944e-003	-5.64447e+000	
177	1.924330e-003	-5.64958e+000	
178	1.929550e-003	-5.65268e+000	
179	1.932570e-003	-5.65445e+000	
180	1.935085e-003	-5.65590e+000	
181	1.937636e-003	-5.65735e+000	
182	1.939030e-003	-5.65813e+000	
183	1.940937e-003	-5.65919e+000	
184	1.942861e-003	-5.66025e+000	
185	1.944615e-003	-5.66120e+000	
186	1.946275e-003	-5.66210e+000	
187	1.948064e-003	-5.66306e+000	
188	1.949749e-003	-5.66396e+000	
189	1.951400e-003	-5.66484e+000	
190	1.953043e-003	-5.66570e+000	
191	1.954817e-003	-5.66663e+000	
192	1.956811e-003	-5.66767e+000	
193	1.959039e-003	-5.66882e+000	
194	1.961913e-003	-5.67029e+000	
195	1.965348e-003	-5.67202e+000	
196	1.970106e-003	-5.67439e+000	
197	1.974636e-003	-5.67662e+000	
198	1.977177e-003	-5.67785e+000	
199	1.979699e-003	-5.67906e+000	
200	1.982516e-003	-5.68040e+000	
201	1.984982e-003	-5.68156e+000	
202	1.987417e-003	-5.68269e+000	
203	1.989972e-003	-5.68386e+000	
204	1.994557e-003	-5.68593e+000	
205	1.999762e-003	-5.68822e+000	
206	2.005137e-003	-5.69054e+000	
207	2.014380e-003	-5.69441e+000	
208	2.021549e-003	-5.69730e+000	
209	2.025384e-003	-5.69882e+000	
210	2.029024e-003	-5.70023e+000	
211	2.033481e-003	-5.70191e+000	
212	2.037399e-003	-5.70337e+000	
213	2.041253e-003	-5.70476e+000	
